263960415938170880	353599161	neutral	Cheaper carbon replac silicon in solar panel Tweet Washington Nov 1 IAN Research have built the first ||U|| h0
255627797626761217	265984902	positive	I 'll stop love Jennett on the 31st Feb Februari ha onli 28 day so it doe n't count long time 3 h0
260180252398084096	871141279	neutral	Inter Roma keep pace with win Inter Milan kept pace with Seri A leader Juventu after see off Catania 2-0 at the San Siro on Sunday h0
264136885943812097	123837782	positive	Awesom wed shoot in Amsterdam today excit fot the next one on Saturday in a castl in Utrecht preview come soon h0
262057335088898048	243453113	positive	Mitch Daniel gave Stephen Colbert a Purdu hat on Thursday 's show I hope he burn it in a rage flame of glori h0
263827883674464256	170371596	objective	now watch Denzel Washington talk about hi new movi flight it 's com out Nov 2nd 2012 With David Letterman h1
216938082681896961	523067815	positive	||T|| Dr Moham Morsi announc as Egypt 's 1st elect Presid after the gloriou 25th of Jan Revolut Congratul to h1
262686438364151808	184451525	positive	Piss easi job analys on MOTD2 They just repeat what Gari Nevil say on Super Sunday h0
264077722937094146	337359206	objective-OR-neutral	||T|| ||T|| Chap I 'm still work on the Pix from Saturday v Blaydon Should be upload later tonight Phil h0
249026445165355009	568796760	positive	go to finish watch The Vow tomorrow it such a cute movi c h0
263785245046865920	283210673	neutral	Music Pick R Kelli Leonard Cohen Cat Power fri 11/2 Grace Potter amp the Nocturn THE WILTERN If anyon should ||U|| h0
263825795636686849	709707654	positive	Bad Girl Club Mexico is so offici now mean most of the girl go off on each other I ca n't wait until monday |D h0
262904490569637888	65009616	objective-OR-neutral	||T|| it 's Republ Day in Turkey Like 4th Juli in USA h0
263891381930573824	465417608	negative	||T|| it 's not fair dear will be avail in Taiwan on 2 Nov It 's TOMORROW h1
260485840709492736	578444424	positive	Proper buzz to watch The Vow with ||T|| tomorrow h0
246339485179207681	27446191	negative	That 's complet crap ||T|| Began and Sadat were all about peac Bibi want to use our militari for free ||T|| long time C'mon h0
264171251361275904	90459033	positive	Tomorrow our opportun to love continu at the Boy amp Girl Club 123 Jefferson Meet us there at 10am with boot and glove if possibl h0
255758962312486912	240012771	neutral	at bacana1 MT at wingoz The Baltimor Sun report that the Redskin have just Cundiff Billi Cundiff h0
255833579299414016	78154978	negative	||T|| billi cundiff Hi miss FG at the end of the 2nd quarter chang the game He 'll never play again h0
262090149490475009	51805373	negative	||T|| I 've never actual sat down and watch the whole movi of The Notebook becaus I do n't like the movi h0
259922758098636800	21282163	neutral	Ligu 1 Nadal watch as PSG go top Pari St Germain went to the top of Ligu 1 on Saturday after a Kevin Game ||U|| h0
258219227574579200	100350066	objective-OR-neutral	Nooooooooo just seen the FA Cup 3rd round is the day I go ski h1
260916475328593920	447743653	negative	i would be so happi that it a late start tomorrow BUT NOOOOOOOOO i have to go to catch up day becaus i fail my fuck french test h0
254050969510359040	58720562	neutral	Pacino might play Paterno in the PSU movi It 'll be the 2nd movi in hi career with the phrase Say hello to my littl friend h1
264187763136540672	32697466	positive	||T|| laugh out loud actual I live in Georgia move to Germani in march I miss you tooooooo h0
263031195783282688	46721653	positive	||T|| Oh ye never a dull moment Look forward to just Rafa amp Bront tomorrow Nice to be busi though Hope boy ok h0
263353475700760578	287957501	negative	I 'm not gon believ that Victor Cruz is the real deal until he line up outsid no slot and doe n't disappear like he did Sunday h0
263039001630494721	15767107	objective	Come watch Will Ferrel and Zach Galifanaki duke it out in The Campaign thi Thursday at Midnight ||U|| h0
247435193672159233	23538080	positive	||T|| may your day be full of joy and happi Happi Birthday Nick J e1 h0
260613420578140160	83752769	objective-OR-neutral	I just may be the onli person who still play Templ Run h0
255982754687229952	378343487	negative	Should'nt have watch The Grey last night becaus walk down a dark driveway when the sun decid to play hooki is not a good time h0
264127956929093633	123138210	objective	Steeler will travel to New York on Sunday for Giant game The Pittsburgh Steeler face the New York Giant on ||U|| h0
258377020742967297	464877119	positive	||T|| Movi day and some of Grammi 's hot chocol tomorrow h1
262752812671315968	282610908	positive	Sat at work and I have the Will Ferrel boxset with me Might put a film on or have a power nap OR sit here do noth That sound good h0
263477308021694465	488003846	negative	nigga boutta be DROPPIN like fli down georgetown tomorrow you wont catchh me there h0
264255478245249025	322896673	objective-OR-neutral	||T|| you go to the bell game tomorrow h0
263851615147134976	465402252	negative	Hacker have alreadi defeat window 8 and ReadWrit Mobil rank it 5th in interfac design behind iO and Android h0
263454418886873088	24053331	objective	||T|| I wrote thi earlier do you agre that KG may be a less likeabl Ray Lewi ||U|| h0
259737744299925506	154557495	negative	To play Templ Run To watch HIMYM Season 8 orrrrr to sleep in readi for tomorrow 's morn interview decis are hard to make h0
264245091298865152	633181003	negative	So I heard my old crush is go to the bell game tomorrow and want to talk Wtf Oh #weird h0
263990404020592641	151218587	positive	||T|| I 'm a Nikon guy but interest in what you have to say tomorrow h0
264257335659200512	246045811	objective	I want to go watch Denzel 's new movi tomorrow Someon take meeeeeeeeeee h0
264242704769241088	437790282	positive	Watch the 2nd punish Wish they 'd make anoth one with Quentin Tarentino direct and Thoma Jane as Castl h0
264256276199010304	562408949	objective	Download differ version of the Greek alphabet song to listen to on repeat on a Thursday night. Thi is my life now. h0
264216473063550976	152401332	neutral	Buzzer beater jump shot by Parker On a primetim Thursday game NO WAY that CAN happen How great is the NBA h0
261190292609306625	47821438	neutral	Guarante Gaga debut her new singl at the Grammi in Februari Not oppos even though it agesssss away h0
256094996338458625	85844674	positive	||T|| ||T|| Listen here hot stuff the onli thing to look forward to in Januari is the Raven run to the Superbowl h0
264191631325020160	318690621	positive	That movi Flight with Denzel look realli good May have to go check it out h0
264034398062653440	65167228	positive	and then on tuesday amp wednesday it Champion Leagu match day 4 i think or it might be 5..im not sure wooooo hooooo h0
264175683566186496	314514138	positive	||T|| leggo watch Break Dawn on the 17th after the fair e1 h0
228831430640295938	109586488	objective-OR-neutral	Milk Chocol Day is tomorrow Are you readi to celebr h0
263831999159099393	55293912	objective-OR-neutral	Shout out to all the girl who will be take the walk of shame into cv tomorrow to by a plan b h1
259028455134478337	104643357	objective	AUSTRALIA DAY Intern to kick-start the ultim Australia Day long weekend ||T|| Sat 26 Jan ||U|| h1
263721486219608064	73631536	positive	Just did Spartacu 2.0 and sauna I 'm go to be sore tomorrow but so worth it h0
224565817088552962	27304045	positive	||T|| Twilight Zone inning Ground Hog Day inning May go on 4ever just keep hittin him h1
256424909331394560	436118252	positive	Can not wait to play San Fran on Sunday If we can beat them at home for the NFC Championship we can beat them now h0
259388696376246272	297911979	objective	Championship Team news Bellami in frame for Cardiff All the team news from Saturday 's Championship ||U|| h1
263764977544986626	214591882	objective-OR-neutral	Omg Bullet For My Valentin are come to the Netherland march 21th I might attend that one too e1 h0
250020093755535360	39773566	negative	Januari Jone in Jason Wu Usual I ador Januari 's red carpet look but thi is n't for me Nude with black mesh =meh ||U|| h0
264113222842462209	357433185	positive	||T|| ||T|| Wa cult view from my 6th form day with Vic 's big night out Channel 4 had all comedy/sport base cover h0
264227821331808256	77080526	objective	and if you 're from Maryland earli vote ha been extend until tomorrow at 9pm PLEAS GO VOTE h0
263695206195539969	471475880	negative	||T|| And then both team took dump in the 2nd round of the Big Danc KU flame out against UCLA Mizzou lose to Northern Iowa h0
262552841409949699	305375129	neutral	C'mon Cam and the Panther U are the miss link in my quinfecta weekend Hard to do App win UNC win State loss Dook loss Panther win h0
228113092670791681	636149049	objective-OR-neutral	Free hug day tapo may Free Kiss Day e-1 kailan not applic ang MalanDay ||T|| ||T|| h0
263527525819502592	230687653	negative	Cupid did so much work the 1st time that he do n't want to be my friend no more h0
261128378462117889	306706460	positive	I need a nice can becaus I want to play Penni Can on Saturday Thi is a real problem Cougar Town just made me love thi game Haha h0
264242742408921088	445198479	negative	I will not be abl to handl Harri 's voic in Kiss You..and I may not surviv after hear all the song on Take Me Home in their entireti h0
264206722644709376	267682301	objective-OR-neutral	Wa readi to tune in and watch my Thursday Night comedi on channel 4 and then the televis guid tell me The Voic is on dammit h0
260225895065849856	739428984	positive	Incred pass from Vick to Kyle William William out jump Carr in the end zone 21-0 in 2nd h0
264236277229056000	315269468	negative	||T|| damn I do n't want to get on my comput Tomorrow e-1 my Harri feel are out of control and the outtak video broke me h0
264004841834156032	55784041	objective-OR-neutral	thursday morn freestyl Instant Messag the rap game white larri bird h0
264245177672163328	109604790	objective-OR-neutral	||T|| ||T|| Next Sunday is pencil The Harvey meet the Lawson-Mckenna for a royal rumbl h0
264109442705010688	32959639	positive	||T|| Congratul on you celebr British kid singer Sophia Grace 's and Rosi 's 1st Anniversari of a visit of your show How h0
264115525548916737	24069474	positive	Tomorrow I 'm on the air live at 9:05 on wjct radio Then on TV tape for good morn Jacksonvil at 10:30 h1
264088308211126272	114313343	negative	||T|| ||T|| I 'm on the last 3 episod for the 10th time I still want to bootfuck Phil amp Johnni sac everi time they talk h0
264127697196822528	114255419	positive	Celebr Juic is the highlight of my Thursday night. Keith Lemmon is hilari hahaha h0
264120116969627648	381103532	positive	Wait for the highlight of my Thursday night Celebr Juic h1
262033677393985536	201962848	neutral	Pierc the veilRT ||T|| Miss may iRT ||T|| Lagu demen Bullet for my Valentin how about you h0
263618910765600768	789477764	positive	Northern light sale tomorrow follow the Wexham Cup Bull Sale sale of Elit Femal Holstein amp Jersey A real treat of a sale No trick h0
263994648844988417	65887235	neutral	Ben said Bicest wa full of chav well I 'm current sat with last year cast of Jeremi Kyle UH HYPOCRIT MUCH h0
263756680876150785	18687459	objective	Bay Area head i 'll be on the piano at Yoshi 's San Fran thi Sunday play with the one and onli Dwight Tribl ||U|| h0
258300934046769153	26917732	neutral	So with Bey perform at the Superbowl in Feb I 'm assum new materi in the come month befor hand then album after Grammi 's h0
263136967926112256	564824751	objective	Adam Levin strike a pose for photograph outsid of the Late Show with David Letterman on Thursday Octob 25 in New York Citi h0
263194427982499840	33180741	neutral	Still write on Christma and new year Still And I 'll be write about Valentin 's Day in Decemb h1
212658260833079296	568645036	negative	Happi Valentin 's Day is trend But it 's not even Februari h0
260033791786090496	21447015	positive	Hi Memi Thank for agre to lead at SAG Would you be avail for a Sun ani Sun in Dec rather than Nov 4th I just learn h0
263698317802876928	26392253	positive	So readi to be done with class tomorrow and head to Chapel Hill to support my favorit ladi ||T|| &amp ||T|| h1
263986055190036480	16916254	positive	Thi Sunday come watch the Raven take on the Brown and help support the Baltimor Human Societi CAPTAIN ||U|| h0
261455653288161281	216482426	objective	AC Milan reportedli want Miralem Pjanic to join the San Siro in Januari h1
263917444249309185	203415322	objective-OR-neutral	Even when you 've bought your 6th invest home with Harri Style and Sakina call Niall 'sayang or 'abang caus they kahwin omf h0
264088630358863872	47249150	positive	My mom work with the mother of the girl that won Homecom Queen at PH last Friday and the compani just sent out the sweetest email h0
262155234435018752	154678717	positive	How badli I miss Andi Carrol Know that the derbi game is tomorrow he alway play veri well and score against blue nose h0
264154826269671424	607858464	positive	Ticket for the Franc Belgium Netherland Germani Denmark Norway and Sweden TMH tour go on sale tomorrow Good luck e1 h0
264227933789495296	59298245	objective	Who to the bell game tomorrow though h0
262989844693807106	260405768	objective	New live sound webinar tomorrow at 10 PST with Paul David Hager Goo Goo Doll Avril Lavign Devo regist now at ||U|| h0
251750998496903168	61838875	negative	Appl CEO apolog for error-ridden new map applic Appl CEO Tim Cook apolog Friday for the compani amp # 039 ||U|| h1
263835851895758848	6627092	positive	||T|| You should attend ||T|| Champ thi Fri/Sat/Sun top 12 roller derbi team in the WORLD we play Indianapoli 8pm Friday h0
258858401755430912	18110747	neutral	someon should come with me to Noel Field on Saturday night becaus Noel Field basic h2
263976686817779712	546901806	positive	Premier Leagu West Ham v Man Citi on Saturday Our preview look at the stat amp ha some interest bet tip ||U|| h0
264038368952864768	424592590	positive	||T|| I preorder it on Thursday/friday at midnight the night it came abl to pre-ord love you and Franki X ||U|| h0
264019492508663808	755346426	positive	||T|| ||T|| ||T|| ||T|| ||T|| GO BORO May the FORC be with you from the 1st second to the last h0
264246162444402688	798029714	positive	||T|| Congratul Kendal in Germani it is 7 clock Friday Novemb 2 so Happi B-day h0
240178667345551361	766396015	neutral	||T|| if I had the nerv I 'd buy all Joe Pa cutout at Middletown campu and go to 2nd and Maclay to sneak them in gov mansion gate h0
256658815448145920	60995021	positive	||T|| Well you better be danc on the 25th e1 No but you went cray at Nigga In Pari I FEEL LIKE DEATH h0
264203842185490432	18013382	negative	Kendrick Perkin may have the worst goate in all of sport h0
251397216802066432	168890220	objective-OR-neutral	Noth is go to chang between now and Wednesday If Acta ha went thi long with out be can might as well finish the season w/him h0
251789469034881025	292705681	negative	Friday 's CNET Updat is play One Republ Appl CEO say sorri for iO 6 map mess Appl CEO Tim Cook ha said he wa extrem sorr h0
264248214012694528	162187706	positive	Tomorrow is go to be a fun-fil day of email peopl on how and what to do so I can come back to Murray in the spring h1
264171912903675904	265372812	positive	So proud of ||T|| for the huge upset against Maryland Time for us to do the same tomorrow night h1
263940744413335554	915455400	positive	Rugbi is a great winter sport for gaa ladi look to keep up there fit Come along friday to kilkenni rfc at 7 to tri it out h0
254623523652399104	734672306	positive	I just rememb 'Nigga In Pari is a song DELIGHT What a SATURDAY #positivetrol h0
261898742863630337	492070009	objective	Avril Lavign is have a concert tomorrow night in the park Sonic 's open for her You want to come h0
263564797063348224	378016265	positive	An emot intellig organis through mind Find out how with ||T|| in San Fran in Dec ||U|| pleas RT h0
216909372549365761	89382923	positive	TAKBIR Dr Moham Morsi announc as Egypt 's 1st elect Presid after the gloriou 25th of Jan Revolut Congratul to Egypt h0
264133339185823745	317126349	negative	GOP ha set the bar veri low with a 4th cycl promot a grossli UN-AMERICAN idea POTU as elect autocrat h1
262987035558682624	16454878	neutral	||T|| In your defens my love of Dicken origin may be regard unnecessarili high in my eye becaus of the histori I have with it h0
258584734504984576	69865859	objective	tonight wed - Mike 'Slo-Mo Brenner solo open for Jim White at Tin Angel 8pm Come On out ||U|| h0
257853886499536897	449174706	objective-OR-neutral	DTN Kazakhstan Capello Ill Tweak Lineup for Azerbaijan GameCoach Fabio Capello said Monday he will tweak the ||U|| h0
264157563690561536	59481866	neutral	Spend my last night in Indianapoli with my mom and cousin Head to Idaho tomorrow ||U|| h0
264094158912892928	28998607	objective-OR-neutral	About to watch the 2nd half of season 2 of Break Bad on my long flight to Hong Kong h1
264214691746816000	17165909	negative	I may ask my doctor for Ambien on elect night I 'd rather sleep through it and hope I wake up to footag of Mitt cri over hi loss h0
264081987516633089	231651039	neutral	Cheaper carbon replac silicon in solar panel Washington Nov 1 IAN Research have built the first solar ||U|| h0
245205778473041920	365599219	negative	Ca n't wait to hear tomorrow CMAG Meet about HORNi CoNI Report Baag wait amp watch you will be grill tomorrow CMAG a hope h0
261279504268419072	39854115	neutral	It 's wednesday You know what that mean new episod of The Challeng Battl of the Season amp American Horror Stori Asylum h0
221444699322458115	26037831	neutral	Today wa Nation Kiss Day I 'll have to make up for the loss tomorrow h0
264248314780852224	128120937	neutral	Tomorrow is the last day for earli vote here in Nevada if you havent alreadi go vote Dont wait until tue to do so h0
264083595445039104	43291852	objective-OR-neutral	Taiwan win visa free travel to US Six Taiwanes tourist arriv in New York on Thursday as the first from the ||U|| h0
255623063876538368	113097883	neutral	So I thought yesterday wa Tuesday I 'm think today will be a littl like the movi Ground Hog Day h0
254047889716813824	18855876	positive	thi Saturday ||T|| will be Turnt to the MAX Come see me and ||T|| rock out 35th and King Dr ||U|| h1
263989968802820096	166268318	positive	Man Utd v Arsen on Sat see the best defenc AFC in the leagu conced 0.67 p/game against the best attack Utd score 2.67 p/game h0
264106850641911808	20204298	positive	Watch Sunday 's Harri and Paul Good it is too Well-observ and fearsom dri h0
255684102886400000	20476232	objective-OR-neutral	We do not live in Ground Hog Day we do n't live with a victim mental today B rough but tomorrow wo n't be the same h2
261497303712559104	264192692	positive	Wa think of Harri Redknapp for the ||T|| job for the past few day now Would be an absolut coup C'mon Shebbi h0
247411290119733249	23266086	objective	Jim White Crash Into the Sun ||U|| h1
260785693582848001	237367920	objective	rememb last new year and I sat there for 2 hour watch Kasabian live at the O2 h0
261716497578205185	284972004	positive	Mani rumour float about that Harri Redknapp may be interest in the Blackburn job What do you all think h0
263734506308108288	86638801	objective-OR-neutral	New Glori Gang music Janet at the Superbowl ||U|| on h1
264059754161266689	43335224	negative	Thi bitch ||T|| just put frog back on Lmfao throw back Thursday h0
255774409573412864	708340435	negative	No you may not kick it -Tribe Call Quest answer a text from Billi Cundiff h0
212599863785963522	251388134	positive	Happi Valentin 's Day to you that may have one h0
214034282228875264	548752258	negative	My bodi is exhaust I walk from 79th and Jefferi to the lakefront where i accident sat on dead fish to 55th and King Dr and back h0
264162727788953600	825385008	objective-OR-neutral	INFO TaeTiSeo will perform on Love In Asia tomorrow 11/02 at 02:30PM KST KB will broadcast the concert on 13 Novemb at 07:30PM h0
263923421367377920	219444423	objective-OR-neutral	Game Day. Arsen Ladi versu Turbin Potsdam. Champion Leagu Last 16 1st Leg. Get down and support the Gooners. h2
261626632647872513	233809950	objective	Video Game Trailer Launch Trailer Check out the launch trailer for Mass Effect 3 Ad Fri Oct 26 00:11:11 ||U|| h0
264128396861272064	328234786	negative	My mama go to Jacksonvil Saturday I would go but she want let me I 'm on punish h0
260544083234287616	18966061	positive	Great see u I 'm host of Google+ Hangout Wednesday of you want invit let me know ||T|| h2
264259680203857920	599509100	objective-OR-neutral	Nikon ha onc again proven it 's a small world after all with the latest Herald Sun ||U|| h0
261958134501892096	46254795	neutral	Come out on Monday to watch THE WOMAN IN BLACK with the MODEL UN Free Entri Concess with donat # ||U|| h1
249198198890057728	27121235	positive	Nigga In Pari wa play in the wait room at the clinic and thi old ladi sat tap her walk stick and bob her head So cute h0
263128048264704000	158419467	negative	And to the 2 girl in front of us that sat down and play Templ Run the whole time whi did you even come h1
245610755406303232	61560669	positive	Love the hair style from Friday 's Jason Wu New York Fashion Week show We 're give you the step-by-step to ||U|| h0
250156149276545024	139370821	neutral	||T|| Chines On top of the intern holiday we have Chines New Year Eve Chines New Year Day 1 amp 2 Chap Goh Mei 15th day h0
264208680751353856	335456895	negative	Too Soon Amazon Open Black Friday Deal Store Thanksgiv is week away the World Seri onli end on Sund ||U|| h0
200178376756051969	335369972	neutral	||T|| may be it true becous tripl h arm ha broken for reel or may be he will come back at the royal rumbl h0
262581016470888448	456567585	positive	Went to see 'The Mysteri of Charl Dicken at the Playhous Theatr West End last Thursday star Simon Callow It a must see h0
261981045455474688	62342496	positive	Oh yay My mom just told me that my Grammi is come tomorrow Woot woot h1
256930249579843584	414213514	negative	The end to The Grey may be one of the most bad ass end to a movi I 've ever seen h0
220956867067789312	114918220	objective-OR-neutral	Total curiou with Dream High 2. Wan not applic watch thi drama asap Wan not applic compar it with the 1st one. Still there a loooooooong holiday whi h0
262076288276234240	108200716	positive	Safe and sound at Narita airport Feel good to be back at the land of rise sun h0
264242247283920896	117835045	positive	It 's so earli here in Germani my American friend are just now get drunk Off to Pragu knucklehead Talk to you on Sunday h1
264118734619283456	429051439	negative	||T|| can not let be a let down game Sunday with Houston and San Fran come up Got thank again focu on beat Tennesse h1
264178938278998017	537876247	neutral	Who 's go to Israel thi Saturday h0
262375897028493313	91965564	objective	Iran armi monitor all ship in Gulf TEHRAN Oct 28 A senior command of the Islam Revolut Guard Corp ||U|| h0
261483682265694208	408985438	neutral	Soul Train 70 's Halloween Parti Sat Oct 27 ||U|| ADV TIXX $ 10 $15 wt out costum $ 20 at the door hyper text transfer protocol //t.co/IrJ3lzNw h0
264153857280593920	919269210	positive	||T|| cant wait for you to come to dublin on monday so excit to see you long time 3 h0
263223498812567552	190296578	neutral	Taylor Swift to co-host Grammi with LL Cool J New York Oct 30 ANI Taylor Swift ha been chosen to present ||U|| h0
264151042093113345	23644684	positive	||T|| ass hole okay wa hope to see you out Friday Next time I 'm stay at Harri 's we should meet up in Kingston Xx h0
262653132797009920	106972608	positive	||T|| laugh out loud you mean pronounc it Idk either..hmm I like to say it like 'hair-may or 'hair-mess LMFAO IDK OKAY e1 h0
263811798304710656	212891310	neutral	||T|| Lol Mayb Friday sinc I 'm go to Georgetown h0
264254298983108609	48951962	objective	Bird on the Wire is one of the 1st song I learn as a child And now daddi and I go see Leonard Cohen ||U|| h0
264201358041829376	344187615	objective-OR-neutral	||T|| next Thursday or Friday they play Maryland in New York for the first real game h0
264017084017688576	169484369	objective	Arsen Ladi are 0-0 at HT with FFC Turbin Potsdam in their Women 's Champion Leagu Last 16 1st Leg Clash at Borehamwood h1
264089754574921729	604674217	objective-OR-neutral	Thursday night just wont be the same without Waterloo Road h0
263812096943345664	224499062	objective-OR-neutral	Harden got 25pt in the 3rd Damn mayb Lin and Harden can get my Rocket to the playoff h0
261584783258308608	183981748	objective	Commun Cougar Town Friday Night Light Glee Mad Men Modern Famili six feet under skin Terra nova Oh the wire h0
259451451271680001	579245862	objective	Land conserv announc Monday Gov Mitch Daniel and Lt Gov Becki Skillman will make a lan ||U|| h1
243625104515424256	20059090	neutral	Ryan Reynold may be back for a prequel or sequel to Safe Hous with or without Denzel Washington Script is in the work h0
264228783706472448	304201698	negative	Post of the night Anonym ID ExcV6jkR 11/02/12 Fri 00:52:39 No.434329650 Thi thread is like watch a monkey fuck a coconut h0
251821718425985024	32392080	positive	Appl CEO apolog for error-ridden new map applic +video Appl CEO Tim Cook apolog Friday for the compani ||U|| h0
264251427176722433	29014549	negative	||T|| he just got complet utterli lost. it 's not like there wa a viabl 2nd option everyon knew it wa Parker 's shot h0
262284480025337856	286365986	positive	Congrat to DJ 's 3rd grade team go to the Superbowl I 'll be there cheer h0
263951397664460800	851968027	neutral	The two Luke Austen and Dicken play at Nelson Bay Digger Club thi Friday 2/11 Go check 'em out if you live in the area. h0
259943688606720000	561445486	positive	||T|| Ye thank you Janin I saw Kelsey Grammer Wed night at SAG but did n't talk polit there Let take Hollywood back h0
262888485776683009	19888754	neutral	1st offici releas on ||T|| is out now with rmx 's from Haze amp Northern Light + instrument ||U|| h1
264090871329337344	107426842	positive	Big game for ||T|| tomorrow away versu the Knick at MSG Person think Knick will win first game MSG crowd Sandi disast h0
236441922032521218	542969778	neutral	Lot of rumor out there Oiler are said to want Leopold/Adam/3rd Sekera/Pysyk/2nd Sekera/Adam Leopold/Adam for Sam Gagner Who know h0
264184897537732608	292684772	objective-OR-neutral	Second last show of the season 19th annual Gift of Art with the artist of the Civic Stop in ||U|| h3
263865406131933185	70525634	negative	I 'm assum that HEB ran out of candi and peopl decid to give out pizza instead becaus it wa busier than Super Bowl Sunday today h0
264185296424402944	152788800	positive	Goodnight Big day Tomorrow I 'm at the school to 3:00 Argentina time becaus I stay to the Mallin Tomorrow I 'll tell you what is that h0
221594970858061824	56607837	positive	Today is Nation Kiss Day becaus it 's no work day tomorrow h0
264181115156316161	422814730	objective	Come meet member of the 1980 Dawg in Athen thi weekend at The Red Zone Friday 3pm 6pm Coach Vinc ||U|| h0
263492516958048256	458885616	positive	Thi time tomorrow night ill be parti it up in chapel hill e1 h1
262674395456229376	32629878	neutral	victor cruz isnt himself today ..i know he 'll get it togeth in the 2nd half h0
264093407897583616	158179484	neutral	oH MAN i thought the deadlin for ACT wa tomorrow I have until the 9th bless h0
259828790610493440	354555419	objective	1st movi of the night The Vow h0
264260162750119936	888371646	objective-OR-neutral	TT will particip in the love in asia tomorrow 2/11 at 2:30pm KST .KB will broadcast the program on 3/11 at 7:30pm KST on KB World h0
261865134509666304	873262134	objective	MILAN-GENOA 22 ROSSONERI MILANELLO 22 player have been call up for Milan-Genoa tomorrow at the San Siro s ||U|| h0
264131501376040961	45292221	objective-OR-neutral	||T|| is addict to ACT She just took one on Saturday And she just sign up for a third test h0
264247198009663488	268797849	negative	In 27 hour i know if Instant Messag go to see the boy live on May 1st Omgg Instant Messag sooo scare for tomorrow h0
263633625457762304	51003218	positive	||T|| If Obama win I am quit sure one of hi 1st major foreign polici hit would be success resumpt of talk with Tehran h0
247051234316546048	84352303	positive	Awesom respons guy The correct answer is Sam Gagner and Brendan Smith All of you will be put into the draw thi come Thursday h1
263357618570006529	19992655	neutral	Not that I want to tip my hand but there will be move in both portfolio 's tomorrow morn at 8:35 AM CST Home Run and Follow The $ $ h0
264078531166863361	540244506	positive	||T|| Hey Chan Toni Provia from Aberdeen Hope you get a sack on Murray thi Sat h0
217093187293036545	32750427	negative	||T|| Lorenzo Beasley He wa kill on Juli 17th of last year on the corner of 53rd and King Dr ~#Mile 5 h0
262608016908627968	299679052	objective-OR-neutral	For second time Eagl make stop - and commit a penalti PI on Kendrick give Atl anoth 1st down Groundhog Day live h0
263323406454382592	588632899	positive	||T|| would you be up for full day of movi at mine on Thursday e1 so far Tarzan and The Notebook is on the list e1 h0
231421831368810496	54645979	positive	Like Sweet You Happi Valentin day when it 's Juli I 'll meet you at the shop everi Tuesday h0
262469786653569024	15302717	neutral	Watch Muse on the Jonathan Ross show last night and promptli had nightmar about screw everyth up on Wednesday Eeeeek h0
263966422387011585	272805422	objective-OR-neutral	at morgwolf ||T|| ||T|| movi Friday night Flight with Denzel Washington Do n't make plan becaus I just made plan h0
264164775070691328	310302359	positive	River to Gate for onli the 3rd time thi season Keep it up Chief fantasi team need you h0
261218373357166592	475901685	objective	Google+ Hangout with OCTOB 27th 2PM Pacif / 5PM Eastern via ||U|| h4
261406565020610560	26809005	objective-OR-neutral	AC Milan reportedli want Miralem Pjanic to join the San Siro in Januari Sourc Corrier dello Sport ||U|| #transfertalk h0
262288011763523584	165256525	negative	Watch The Vow for the 5th time and I 'm still tear What 's wrong with thi movi It 's tooo oh my God i ca n't even h0
264158080755970048	243438108	neutral	See you on March 24th From Argentina to Miami no limit for and ||T|| h1
255797482368425985	39129998	positive	||T|| Better Suit Up at the Senior Bowl Friday night h0
261065087354294272	207958263	positive	Egypt amp # 039 s Presid Moham Morsi on Monday pardon all those arrest between the start of the revolut t http://t.co/EMfVHoTu h0
250352176910704640	23378304	positive	Kurt Convey win the boy race in 16:01 with Nick Diaz come in 2nd around 16:10 Round out the top 3 wa Kenni Castro h0
261316577604018176	38212296	positive	FYI the ridicul ador ladybug Larri Bird give hi 1st piec of candi to is our producer/ director Chri Koch 's gorgeou daughter h0
245527074658476032	255409192	objective	Pictur of 1st Anniversari parti at Safe Hous are onlin Check it out ||U|| ||U|| h2
263895898654904320	22544408	negative	Realiz that I 've just spent Halloween super bowl Sunday and my last two birthday either in the librari or in a comput lab. h0
263245122358091778	471121517	neutral	BUST ||T|| caught out celebr the 1st'a cup win with Andi Carrol and Joe Hart ||U|| h2
217426068364201984	350451819	objective	||T|| If they are still look for a Center they may want to inquir about Sam Gagner Edmonton need D h0
264198017949777920	50488511	positive	Enjoy the FLOTU today in FL ||T|| you are BRILLIANT simpli put Glad I vote Saturday ||U|| h2
262821087069499392	31645282	positive	tonight 's Never Mind The Buzzcock ha the hilari NOEL FIELD again e1 ca n't wait to download it tomorrow h0
264097575395794944	832804410	objective-OR-neutral	Top TEN striker who are on the Premier Leagu 's Januari wishlist ||U|| via ||T|| h0
263997282653962240	269859431	objective	Polic surgeri Fri for resid at the Boy amp Girl Club 9am 11am pop along and meet your local offic ||U|| h2
262387435927912448	14244954	neutral	Would you LIKE to see cornerback Champ Bailey play in hi twelfth Pro Bowl thi Januari 2013 Pro Bowl vote ||U|| h0
262660689175384066	58219962	neutral	Take a litr of fizzi flavour water to bed tonight Super Sunday is go to result in a mouth like Ghandi 's flip flop h3
264204267370450944	85754317	positive	Cant wait to see Flight on Saturday Denzel is one of the best actor in the world alongsid Leo and De Niro h0
263763678283849729	205888620	objective-OR-neutral	||T|| we put a 2nd team out and get beat and you go Behav Ben You sound like a wool call for Rafa h1
263797562727866368	555347695	positive	Now you all know all that Halloween candi is go to be on clearanc tomorrow you can save it for Valentin 's day e1 h0
